candidate_id,target_cik,filer_name,filer_tickers,sic_codes,sec_signal_date,last_related_filing_date,event_class,confidence,adjudication_status,model_label_eligible,filing_forms,accession_numbers,primary_source_urls,filing_count,review_notes
f24f12c8e688e6041d1c,1328143,Adamas Pharmaceuticals Inc,[],"[""2834""]",2021-10-12,2021-11-24,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001104659-21-124984"", ""0001104659-21-124987"", ""0001104659-21-129362"", ""0001104659-21-129580"", ""0001104659-21-140932"", ""0001104659-21-142724"", ""0001104659-21-143337""]","[""https://www.sec.gov/Archives/edgar/data/1328143/000110465921124984/tm2129361d3_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1328143/000110465921124987/tm2129361d2_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1328143/000110465921129362/tm2129361-8_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1328143/000110465921129580/tm2129361d9_sc14d9c.htm"", ""https://www.sec.gov/Archives/edgar/data/1328143/000110465921140932/tm2129361d11_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1328143/000110465921142724/tm2129361d12_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1328143/000110465921143337/tm2129361d13_sc14d9a.htm""]",7,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
b2e943c0dddafdfa9dfe,1100397,"Advaxis, Inc.","[""ADXS""]","[""2834""]",2021-10-21,2021-10-21,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001493152-21-025974""]","[""https://www.sec.gov/Archives/edgar/data/1100397/000149315221025974/defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
99b542235ad9508c8916,1419600,Flexion Therapeutics Inc,[],"[""2834""]",2021-10-22,2021-11-19,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001104659-21-128735"", ""0001104659-21-132387"", ""0001104659-21-137250"", ""0001104659-21-140621"", ""0001104659-21-140815"", ""0001104659-21-141649""]","[""https://www.sec.gov/Archives/edgar/data/1419600/000110465921128735/tm2129667-6_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1419600/000110465921132387/tm2129667d8_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1419600/000110465921137250/tm2132680d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1419600/000110465921140621/tm2133309d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1419600/000110465921140815/tm2133379d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1419600/000110465921141649/tm2133406d1_sc14d9a.htm""]",6,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
b134354b7923c92728b2,1399529,Dicerna Pharmaceuticals Inc,[],"[""2834""]",2021-11-24,2021-12-28,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-21-340461"", ""0001193125-21-350841"", ""0001193125-21-357455"", ""0001193125-21-366685"", ""0001193125-21-367517""]","[""https://www.sec.gov/Archives/edgar/data/1399529/000119312521340461/d262144dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1399529/000119312521350841/d262144dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1399529/000119312521357455/d262144dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1399529/000119312521366685/d262144dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1399529/000119312521367517/d262144dsc14d9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
222e11bb6aea8ad4b996,1080709,ARENA PHARMACEUTICALS INC,[],"[""2834""]",2022-01-03,2022-01-03,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001140361-22-000190""]","[""https://www.sec.gov/Archives/edgar/data/1080709/000114036122000190/ny20001688x2_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
1cf9f4eb25ca4a90bff6,1375151,"ZOGENIX, INC.",[],"[""2834""]",2022-02-01,2022-03-07,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-22-024104"", ""0001193125-22-024699"", ""0001193125-22-049936"", ""0001193125-22-054441"", ""0001193125-22-061403"", ""0001193125-22-062327"", ""0001193125-22-065159"", ""0001193125-22-067360""]","[""https://www.sec.gov/Archives/edgar/data/1375151/000119312522024104/d296753dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1375151/000119312522024699/d302468dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1375151/000119312522049936/d272382dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1375151/000119312522054441/d121282dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1375151/000119312522061403/d116664dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1375151/000119312522062327/d689032dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1375151/000119312522065159/d641681dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1375151/000119312522067360/d628995dsc14d9a.htm""]",8,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
590309d813c7bcebf9f3,1103021,BIODELIVERY SCIENCES INTERNATIONAL INC,[],"[""2834""]",2022-02-14,2022-03-21,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001103021-22-000037"", ""0001104659-22-025240"", ""0001104659-22-030364"", ""0001104659-22-032915"", ""0001104659-22-035849""]","[""https://www.sec.gov/Archives/edgar/data/1103021/000110302122000037/projectbristol-14dx9c21322.htm"", ""https://www.sec.gov/Archives/edgar/data/1103021/000110465922025240/tm226828-3_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1103021/000110465922030364/tm228425d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1103021/000110465922032915/tm228425d2_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1103021/000110465922035849/tm228425d3_sc14d9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
bfccaadcd10e8249fd2c,1821586,Helix Acquisition Corp,"[""MLTX""]","[""2834""]",2022-02-14,2022-02-14,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001213900-22-007163""]","[""https://www.sec.gov/Archives/edgar/data/1821586/000121390022007163/defm14a4_helixacq.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
f0e0f7f36ea20e062443,353569,QUIDEL CORP /DE/,[],"[""2835""]",2022-04-11,2022-04-11,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-22-101780""]","[""https://www.sec.gov/Archives/edgar/data/353569/000119312522101780/d273090ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
126c8b0a7c9f4eeafa3f,1828443,Ortho Clinical Diagnostics Holdings plc,[],"[""2835""]",2022-04-11,2022-04-11,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-22-101781""]","[""https://www.sec.gov/Archives/edgar/data/1828443/000119312522101781/d273090ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
07a2defcd45dcadeab78,1821318,OTR Acquisition Corp.,[],"[""2834""]",2022-04-15,2022-04-15,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-22-106541""]","[""https://www.sec.gov/Archives/edgar/data/1821318/000119312522106541/d299220ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
7fffc70f5fe46d2cb037,1651431,"Checkmate Pharmaceuticals, Inc.",[],"[""2836""]",2022-05-02,2022-05-31,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-22-135583"", ""0001193125-22-147624"", ""0001193125-22-156180"", ""0001193125-22-163200""]","[""https://www.sec.gov/Archives/edgar/data/1651431/000119312522135583/d212034dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1651431/000119312522147624/d212034dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1651431/000119312522156180/d212034dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1651431/000119312522163200/d212034dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
bc010704f11c18e5000e,1819253,Haymaker Acquisition Corp. III,"[""BTMD""]","[""2833""]",2022-05-05,2022-05-05,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-22-141202""]","[""https://www.sec.gov/Archives/edgar/data/1819253/000119312522141202/d229585ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
7888330a5d22a0a7a80e,1854270,Dynamics Special Purpose Corp.,"[""SNTI""]","[""2836""]",2022-05-13,2022-05-13,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-22-150141""]","[""https://www.sec.gov/Archives/edgar/data/1854270/000119312522150141/d189920ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
ef1d9e40cc12c092058e,1290149,"Sierra Oncology, Inc.",[],"[""2834""]",2022-05-16,2022-05-16,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-22-151699""]","[""https://www.sec.gov/Archives/edgar/data/1290149/000119312522151699/d571460ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
6e052ba417facd77d0b4,1724344,Entasis Therapeutics Holdings Inc.,[],"[""2834""]",2022-06-07,2022-07-08,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001140361-22-022096"", ""0001140361-22-023373"", ""0001140361-22-024660"", ""0001140361-22-025614""]","[""https://www.sec.gov/Archives/edgar/data/1724344/000114036122022096/ny20004448x1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1724344/000114036122023373/ny20004448x3_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1724344/000114036122024660/ny20004448x6_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1724344/000114036122025614/ny20004306x4_sc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
aee3c940cbe5977d525e,1850270,Social Capital Suvretta Holdings Corp. III,"[""PROK""]","[""2836""]",2022-06-10,2022-06-10,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-22-172036""]","[""https://www.sec.gov/Archives/edgar/data/1850270/000119312522172036/d546367ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
520029b12f1a295409f3,25743,"TherapeuticsMD, Inc.","[""TXMD""]","[""2834""]",2022-06-13,2022-07-13,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-22-172146"", ""0001193125-22-183959"", ""0001193125-22-188208"", ""0001193125-22-192325""]","[""https://www.sec.gov/Archives/edgar/data/25743/000119312522172146/d335475dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/25743/000119312522183959/d323862dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/25743/000119312522188208/d374479dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/25743/000119312522192325/d324523dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
73a8c2b1e6498ead30ec,1595893,"Turning Point Therapeutics, Inc.",[],"[""2834""]",2022-06-17,2022-08-16,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001140361-22-023489"", ""0001140361-22-024774"", ""0001140361-22-026306"", ""0001140361-22-028805"", ""0001140361-22-029752""]","[""https://www.sec.gov/Archives/edgar/data/1595893/000114036122023489/ny20004535x1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1595893/000114036122024774/brhc10039322_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1595893/000114036122026306/brhc10039762_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1595893/000114036122028805/brhc10040553_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1595893/000114036122029752/brhc10040808_sc14d9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
2a68b1c6e56d848e74bd,1566373,"F-star Therapeutics, Inc.",[],"[""2834""]",2022-07-07,2023-03-09,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-22-189234"", ""0001193125-22-201000"", ""0001193125-22-211940"", ""0001193125-22-245608"", ""0001193125-22-256209"", ""0001193125-22-267683"", ""0001193125-22-274548"", ""0001193125-22-289467"", ""0001193125-22-298033"", ""0001193125-22-308071"", ""0001193125-22-309497"", ""0001193125-22-314220"", ""0001193125-22-315171"", ""0001193125-23-009892"", ""0001193125-23-020891"", ""0001193125-23-029315"", ""0001193125-23-045707"", ""0001193125-23-060847"", ""0001193125-23-062284"", ""0001193125-23-065369""]","[""https://www.sec.gov/Archives/edgar/data/1566373/000119312522189234/d252527dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522201000/d332086dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522211940/d348245dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522245608/d372390dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522256209/d372390dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522267683/d415874dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522274548/d415874dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522289467/d360231dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522298033/d265831dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522308071/d430473dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522309497/d427731dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522314220/d268339dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312522315171/d440494dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312523009892/d429930dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312523020891/d426174dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312523029315/d367960dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312523045707/d468906dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312523060847/d444958dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312523062284/d367960dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1566373/000119312523065369/d438759dsc14d9a.htm""]",20,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
